matchId,stage,status,date,home.name,home.image,away.name,away.image,result.home,result.away,result.regulationTime,result.penalties,information.venue,information.capacity
ja2Na5J1,1/32-FINALS,AFTER PENALTIES,04.01.2020 13:30,Menzel Temim,https://static.flashscore.com/res/image/data/fkidxaCa-hAnDbxIP.png,BS Bouhajla,https://static.flashscore.com/res/image/data/SM566Fhl-f76oETpp.png,1,0,0-0,,,
CK3pGHGB,1/64-FINALS,FINISHED,10.11.2019 13:30,EGS Gafsa,https://static.flashscore.com/res/image/data/4QpefwEa-6kIbSAtS.png,Kasserine,https://static.flashscore.com/res/image/data/z7hlOnFa-h0aVzwOp.png,2,1,,,,
A7i38x64,1/32-FINALS,AWARDED,04.01.2020 13:30,Zitouna Chommakh,https://static.flashscore.com/res/image/data/zZZCricM-jaDAnITI.png,CS Jebeniana,https://static.flashscore.com/res/image/data/GONycuGG-0jS9CIBh.png,2,0,,,,
by2hEeoO,1/64-FINALS,FINISHED,10.11.2019 13:30,ES Jerba,https://static.flashscore.com/res/image/data/8W1ttZWg-SfBPiv7T.png,AS Marsa,https://static.flashscore.com/res/image/data/0E0qbpCa-zgzLiH7t.png,1,2,,,,
ruCTJaHn,1/64-FINALS,AFTER EXTRA TIME,10.11.2019 13:30,Menzel Bouzelfa,https://static.flashscore.com/res/image/data/vZ0LDcYg-jaLHQWCH.png,Zarzis,https://static.flashscore.com/res/image/data/txwPSRf5-Eua5PHRE.png,0,2,0-0,,,
GhAyIwna,1/64-FINALS,AFTER EXTRA TIME,10.11.2019 13:30,Msaken,https://static.flashscore.com/res/image/data/AqMl5kwS-OMKvAEwD.png,AS Djerba,https://static.flashscore.com/res/image/data/rgFzPdYA-KYuuicg3.png,2,3,1-1,,,
xS0dDF0U,1/64-FINALS,AFTER PENALTIES,10.11.2019 13:30,Olympique Beja,https://static.flashscore.com/res/image/data/lxopNQf5-lhdmzxg9.png,Sbikha,https://static.flashscore.com/res/image/data/2kBe06Fa-SKzhCmi9.png,1,2,1-1,3-4,Boujemaa Kmiti Stadium (Béja),15 000
jB2lFyWH,1/64-FINALS,AFTER EXTRA TIME,09.11.2019 13:30,Sporting Ben Arous,https://static.flashscore.com/res/image/data/GI7DQxgl-Gx7siOZg.png,Stade Gabesien,https://static.flashscore.com/res/image/data/YBoBnxAr-b3uqjdCG.png,1,0,0-0,,,
MVAXIJWh,1/64-FINALS,FINISHED,09.11.2019 13:30,Ariana,https://static.flashscore.com/res/image/data/KlFYhsAr-xn8wh4Km.png,AS Gabes,https://static.flashscore.com/res/image/data/dMU2lUcM-EgOnwaeL.png,3,2,,,,
OfVdPLgP,1/64-FINALS,FINISHED,10.11.2019 13:30,SS Sfaxien,https://static.flashscore.com/res/image/data/vHtWxMYg-K67qH5mi.png,Jendouba Sport,https://static.flashscore.com/res/image/data/zZ6CEqDa-xn8wh4Km.png,1,2,,,,
GhW6XIon,1/64-FINALS,AFTER PENALTIES,10.11.2019 13:30,Oued Ellil,https://static.flashscore.com/res/image/data/MXILGUyS-r35YtXLa.png,CO Medenine,https://static.flashscore.com/res/image/data/SUjK8zcM-KUuVL7Sc.png,2,1,1-1,,,
2kS2YbWu,1/64-FINALS,FINISHED,10.11.2019 13:30,Rejiche,https://static.flashscore.com/res/image/data/EDIblgxS-Ago1dcAB.png,Menzel Bourguiba,https://static.flashscore.com/res/image/data/l6B352YA-E5K8jcI6.png,2,1,,,,
UeEuHc15,1/64-FINALS,AFTER PENALTIES,10.11.2019 13:30,Sidi Bouzid,https://static.flashscore.com/res/image/data/E1DgnkwS-IN4jHlGF.png,Hamam-Sousse,https://static.flashscore.com/res/image/data/GKVulS9r-OIM3sMvL.png,1,2,1-1,,,
Q3HOKu2t,1/64-FINALS,FINISHED,08.11.2019 13:30,Sfax Railways,https://static.flashscore.com/res/image/data/jwqoOUEa-v9Pmbxzb.png,Rades,https://static.flashscore.com/res/image/data/G4HsLPfM-QNK91MhA.png,2,0,,,,
