matchId,stage,status,date,home.name,home.image,away.name,away.image,result.home,result.away,result.regulationTime,result.penalties
ba3zDmLk,ROUND 16,FINISHED,05.02.2005 18:00,CS Sfaxien,https://static.flashscore.com/res/image/data/p8kZTpYg-8QjOsK1t.png,EO Goulette Kram,https://static.flashscore.com/res/image/data/KMsSZjYA-hAnDbxIP.png,3,1,,
hM2vC7zd,ROUND 16,FINISHED,05.02.2005 18:00,EGS Gafsa,https://static.flashscore.com/res/image/data/4QpefwEa-6kIbSAtS.png,Etoile Sahel,https://static.flashscore.com/res/image/data/6klw1Cf5-8flds5zI.png,0,1,,
6P6rBRk2,ROUND 16,FINISHED,05.02.2005 18:00,ES Beni-Khalled,https://static.flashscore.com/res/image/data/tlTudfCa-j3c9OysL.png,Hammam-Lif,https://static.flashscore.com/res/image/data/OS9H90g5-25iFJh20.png,2,0,,
Cn9ZZAS2,ROUND 16,FINISHED,05.02.2005 18:00,Stade Tunisien,https://static.flashscore.com/res/image/data/WWpbDXxS-GOX2DTa1.png,Zarzis,https://static.flashscore.com/res/image/data/txwPSRf5-Eua5PHRE.png,2,0,,
j3uq0Ayp,ROUND 15,FINISHED,02.02.2005 18:00,AS Marsa,https://static.flashscore.com/res/image/data/0E0qbpCa-zgzLiH7t.png,EGS Gafsa,https://static.flashscore.com/res/image/data/4QpefwEa-6kIbSAtS.png,0,1,,
4jorNXrc,ROUND 15,FINISHED,02.02.2005 18:00,ES Beni-Khalled,https://static.flashscore.com/res/image/data/tlTudfCa-j3c9OysL.png,Stade Tunisien,https://static.flashscore.com/res/image/data/WWpbDXxS-GOX2DTa1.png,2,1,,
YRUmaUjj,ROUND 15,FINISHED,02.02.2005 18:00,CA Bizertin,https://static.flashscore.com/res/image/data/6Z47bcxS-KnNw8eel.png,Club Africain,https://static.flashscore.com/res/image/data/MmqUP4GG-bob4M53H.png,0,2,,
rspnMib3,ROUND 15,FINISHED,02.02.2005 18:00,Esperance Tunis,https://static.flashscore.com/res/image/data/hOAuxACa-QwBpoY8M.png,EO Goulette Kram,https://static.flashscore.com/res/image/data/KMsSZjYA-hAnDbxIP.png,3,1,,
Q5ZjLBD9,ROUND 15,FINISHED,02.02.2005 18:00,Etoile Sahel,https://static.flashscore.com/res/image/data/6klw1Cf5-8flds5zI.png,Monastir,https://static.flashscore.com/res/image/data/d0ShEHHG-OlRcOd3K.png,1,0,,
CITibl6d,ROUND 15,FINISHED,02.02.2005 18:00,Hammam-Lif,https://static.flashscore.com/res/image/data/OS9H90g5-25iFJh20.png,CS Sfaxien,https://static.flashscore.com/res/image/data/p8kZTpYg-8QjOsK1t.png,0,2,,
v9weKVSF,ROUND 15,FINISHED,02.02.2005 18:00,Olympique Beja,https://static.flashscore.com/res/image/data/lxopNQf5-lhdmzxg9.png,Zarzis,https://static.flashscore.com/res/image/data/txwPSRf5-Eua5PHRE.png,1,1,,
zwzE5WDM,ROUND 14,FINISHED,30.01.2005 18:00,CS Sfaxien,https://static.flashscore.com/res/image/data/p8kZTpYg-8QjOsK1t.png,Esperance Tunis,https://static.flashscore.com/res/image/data/hOAuxACa-QwBpoY8M.png,0,0,,
UaZH4jTS,ROUND 14,FINISHED,30.01.2005 18:00,EGS Gafsa,https://static.flashscore.com/res/image/data/4QpefwEa-6kIbSAtS.png,CA Bizertin,https://static.flashscore.com/res/image/data/6Z47bcxS-KnNw8eel.png,1,2,,
2uKl9EEc,ROUND 14,FINISHED,29.01.2005 18:00,Club Africain,https://static.flashscore.com/res/image/data/MmqUP4GG-bob4M53H.png,ES Beni-Khalled,https://static.flashscore.com/res/image/data/tlTudfCa-j3c9OysL.png,5,0,,
d2Jh8YT3,ROUND 14,FINISHED,29.01.2005 18:00,EO Goulette Kram,https://static.flashscore.com/res/image/data/KMsSZjYA-hAnDbxIP.png,Olympique Beja,https://static.flashscore.com/res/image/data/lxopNQf5-lhdmzxg9.png,0,0,,
hUC16CbG,ROUND 14,FINISHED,29.01.2005 18:00,Monastir,https://static.flashscore.com/res/image/data/d0ShEHHG-OlRcOd3K.png,AS Marsa,https://static.flashscore.com/res/image/data/0E0qbpCa-zgzLiH7t.png,0,2,,
zgId7hqA,ROUND 14,FINISHED,29.01.2005 18:00,Zarzis,https://static.flashscore.com/res/image/data/txwPSRf5-Eua5PHRE.png,Etoile Sahel,https://static.flashscore.com/res/image/data/6klw1Cf5-8flds5zI.png,0,2,,
0rCbfFa4,ROUND 13,FINISHED,29.12.2004 18:00,Club Africain,https://static.flashscore.com/res/image/data/MmqUP4GG-bob4M53H.png,Hammam-Lif,https://static.flashscore.com/res/image/data/OS9H90g5-25iFJh20.png,2,1,,
lxGpAfai,ROUND 14,FINISHED,28.01.2005 18:00,Stade Tunisien,https://static.flashscore.com/res/image/data/WWpbDXxS-GOX2DTa1.png,Hammam-Lif,https://static.flashscore.com/res/image/data/OS9H90g5-25iFJh20.png,0,3,,
f5B2gZEA,ROUND 13,FINISHED,29.12.2004 18:00,CS Sfaxien,https://static.flashscore.com/res/image/data/p8kZTpYg-8QjOsK1t.png,Olympique Beja,https://static.flashscore.com/res/image/data/lxopNQf5-lhdmzxg9.png,2,0,,
CQwFhgUG,ROUND 13,FINISHED,29.12.2004 18:00,EGS Gafsa,https://static.flashscore.com/res/image/data/4QpefwEa-6kIbSAtS.png,ES Beni-Khalled,https://static.flashscore.com/res/image/data/tlTudfCa-j3c9OysL.png,0,0,,
fkTJiDqN,ROUND 13,FINISHED,29.12.2004 18:00,EO Goulette Kram,https://static.flashscore.com/res/image/data/KMsSZjYA-hAnDbxIP.png,Etoile Sahel,https://static.flashscore.com/res/image/data/6klw1Cf5-8flds5zI.png,1,1,,
rFDgoBMj,ROUND 13,FINISHED,29.12.2004 18:00,Monastir,https://static.flashscore.com/res/image/data/d0ShEHHG-OlRcOd3K.png,CA Bizertin,https://static.flashscore.com/res/image/data/6Z47bcxS-KnNw8eel.png,1,1,,
